,file_name,length,sample rate,file_size
55,WWNP-HQ_20190218_233609.wav,5.089333333333333,384000,3.911234
56,WWNP-HQ_20190218_235041.wav,7.457333333333334,384000,5.729858
57,WWNP-HQ_20190218_235406.wav,7.254666666666667,384000,5.57421
58,WWNP-HQ_20190218_235451.wav,7.072,384000,5.433922
59,WWNP-HQ_20190218_235954.wav,4.573333333333333,384000,3.514946
60,WWNP-HQ_20190219_001255.wav,5.213333333333333,384000,4.006466
61,WWNP-HQ_20190219_001314.wav,3.974666666666667,384000,3.05517
62,WWNP-HQ_20190219_001438.wav,5.225333333333333,384000,4.015682
63,WWNP-HQ_20190219_001650.wav,3.005333333333333,384000,2.310722
64,WWNP-HQ_20190219_001814.wav,5.044,384000,3.876418
65,WWNP-HQ_20190219_001821.wav,5.026666666666666,384000,3.863106
66,WWNP-HQ_20190219_001847.wav,5.9,384000,4.533826
67,WWNP-HQ_20190219_002241.wav,6.342666666666666,384000,4.873794
68,WWNP-HQ_20190219_002414.wav,5.566666666666666,384000,4.277826
69,WWNP-HQ_20190219_002431.wav,4.753333333333333,384000,3.653186
70,WWNP-HQ_20190219_003132.wav,3.208,384000,2.46637
71,WWNP-HQ_20190219_003340.wav,5.914666666666666,384000,4.54509
72,WWNP-HQ_20190219_003551.wav,6.008,384000,4.61677
73,WWNP-HQ_20190219_003654.wav,4.025333333333333,384000,3.094082
74,WWNP-HQ_20190219_004000.wav,4.701333333333333,384000,3.61325
75,WWNP-HQ_20190219_004119.wav,3.7906666666666666,384000,2.913858
76,WWNP-HQ_20190219_004130.wav,5.930666666666666,384000,4.557378
77,WWNP-HQ_20190219_004449.wav,7.137333333333333,384000,5.484098
78,WWNP-HQ_20190219_004623.wav,3.3746666666666667,384000,2.59437
79,WWNP-HQ_20190219_004708.wav,3.005333333333333,384000,2.310722
80,WWNP-HQ_20190219_004726.wav,6.269333333333333,384000,4.817474
81,WWNP-HQ_20190219_005328.wav,5.913333333333333,384000,4.544066
82,WWNP-HQ_20190219_010027.wav,7.388,384000,5.67661
83,WWNP-HQ_20190219_010411.wav,7.434666666666667,384000,5.71245
84,WWNP-HQ_20190219_011042.wav,4.8613333333333335,384000,3.73613
85,WWNP-HQ_20190219_011216.wav,5.029333333333334,384000,3.865154
86,WWNP-HQ_20190219_011326.wav,3.584,384000,2.755138
87,WWNP-HQ_20190219_011621.wav,7.38,384000,5.670466
88,WWNP-HQ_20190219_011659.wav,3.004,384000,2.309698
89,WWNP-HQ_20190219_011751.wav,4.046666666666667,384000,3.110466
90,WWNP-HQ_20190219_011818.wav,5.454666666666666,384000,4.19181
91,WWNP-HQ_20190219_012333.wav,5.529333333333334,384000,4.249154
92,WWNP-HQ_20190219_012358.wav,5.594666666666667,384000,4.29933
93,WWNP-HQ_20190219_012427.wav,7.574666666666666,384000,5.81997
94,WWNP-HQ_20190219_012538.wav,3.64,384000,2.798146
95,WWNP-HQ_20190219_012754.wav,8.508,384000,6.53677
96,WWNP-HQ_20190219_012853.wav,3.2866666666666666,384000,2.526786
97,WWNP-HQ_20190219_013445.wav,3.0973333333333333,384000,2.381378
98,WWNP-HQ_20190219_013633.wav,5.121333333333333,384000,3.93581
99,WWNP-HQ_20190219_013646.wav,3.009333333333333,384000,2.313794
100,WWNP-HQ_20190219_014123.wav,5.544,384000,4.260418
101,WWNP-HQ_20190219_014325.wav,3.036,384000,2.334274
102,WWNP-HQ_20190219_014335.wav,4.422666666666666,384000,3.399234
103,WWNP-HQ_20190219_014346.wav,11.789333333333333,384000,9.056834
104,WWNP-HQ_20190219_014415.wav,5.026666666666666,384000,3.863106
105,WWNP-HQ_20190219_014439.wav,3.004,384000,2.309698
106,WWNP-HQ_20190219_014456.wav,6.006666666666667,384000,4.615746
107,WWNP-HQ_20190219_014814.wav,4.641333333333334,384000,3.56717
108,WWNP-HQ_20190219_014855.wav,7.604,384000,5.842498
109,WWNP-HQ_20190219_015016.wav,6.444,384000,4.951618
110,WWNP-HQ_20190219_015031.wav,6.3053333333333335,384000,4.845122
111,WWNP-HQ_20190219_015113.wav,7.314666666666667,384000,5.62029
112,WWNP-HQ_20190219_015428.wav,4.808,384000,3.69517
113,WWNP-HQ_20190219_015712.wav,5.665333333333334,384000,4.353602
114,WWNP-HQ_20190219_015755.wav,5.826666666666667,384000,4.477506
115,WWNP-HQ_20190219_015922.wav,4.696,384000,3.609154
116,WWNP-HQ_20190219_020250.wav,3.9093333333333335,384000,3.004994
117,WWNP-HQ_20190219_020322.wav,6.938666666666666,384000,5.331522
118,WWNP-HQ_20190219_020400.wav,12.034666666666666,384000,9.24525
119,WWNP-HQ_20190219_020446.wav,5.581333333333333,384000,4.28909
120,WWNP-HQ_20190219_020824.wav,5.425333333333334,384000,4.169282
121,WWNP-HQ_20190219_021851.wav,4.830666666666667,384000,3.712578
122,WWNP-HQ_20190219_022348.wav,5.561333333333334,384000,4.27373
123,WWNP-HQ_20190219_023231.wav,4.722666666666667,384000,3.629634
124,WWNP-HQ_20190219_025046.wav,5.473333333333334,384000,4.206146
125,WWNP-HQ_20190219_025737.wav,5.16,384000,3.965506
126,WWNP-HQ_20190219_025902.wav,3.636,384000,2.795074
127,WWNP-HQ_20190219_030604.wav,7.028,384000,5.40013
128,WWNP-HQ_20190219_030703.wav,4.825333333333333,384000,3.708482
129,WWNP-HQ_20190219_030919.wav,5.962666666666666,384000,4.581954
130,WWNP-HQ_20190219_031823.wav,5.157333333333334,384000,3.963458
131,WWNP-HQ_20190219_032048.wav,7.916,384000,6.082114
132,WWNP-HQ_20190219_032436.wav,4.128,384000,3.17293
133,WWNP-HQ_20190219_032537.wav,4.738666666666667,384000,3.641922
134,WWNP-HQ_20190219_032951.wav,6.625333333333334,384000,5.090882
135,WWNP-HQ_20190219_033253.wav,6.050666666666666,384000,4.649538
136,WWNP-HQ_20190219_034209.wav,6.581333333333333,384000,5.05709
137,WWNP-HQ_20190219_034430.wav,4.422666666666666,384000,3.399234
138,WWNP-HQ_20190219_034553.wav,5.08,384000,3.904066
139,WWNP-HQ_20190219_034803.wav,6.524,384000,5.013058
140,WWNP-HQ_20190219_040644.wav,5.086666666666667,384000,3.909186
141,WWNP-HQ_20190219_040957.wav,6.710666666666667,384000,5.156418
142,WWNP-HQ_20190219_041016.wav,3.7906666666666666,384000,2.913858
143,WWNP-HQ_20190219_041134.wav,5.526666666666666,384000,4.247106
144,WWNP-HQ_20190219_041207.wav,7.274666666666667,384000,5.58957
145,WWNP-HQ_20190219_041519.wav,4.196,384000,3.225154
146,WWNP-HQ_20190219_041652.wav,11.565333333333333,384000,8.884802
147,WWNP-HQ_20190219_041722.wav,6.028,384000,4.63213
148,WWNP-HQ_20190219_041927.wav,5.933333333333334,384000,4.559426
149,WWNP-HQ_20190219_042031.wav,4.216,384000,3.240514
150,WWNP-HQ_20190219_042400.wav,4.002666666666666,384000,3.076674
151,WWNP-HQ_20190219_042549.wav,4.562666666666667,384000,3.506754
152,WWNP-HQ_20190219_042606.wav,4.044,384000,3.108418
153,WWNP-HQ_20190219_042632.wav,3.4146666666666667,384000,2.62509
154,WWNP-HQ_20190219_043438.wav,4.101333333333334,384000,3.15245
155,WWNP-HQ_20190219_043824.wav,6.454666666666666,384000,4.95981
156,WWNP-HQ_20190219_044239.wav,7.374666666666666,384000,5.66637
157,WWNP-HQ_20190219_044536.wav,7.253333333333333,384000,5.573186
158,WWNP-HQ_20190219_044916.wav,3.0813333333333333,384000,2.36909
159,WWNP-HQ_20190219_044927.wav,5.216,384000,4.008514
160,WWNP-HQ_20190219_045347.wav,3.6506666666666665,384000,2.806338
161,WWNP-HQ_20190219_045408.wav,5.34,384000,4.103746
162,WWNP-HQ_20190219_045629.wav,5.042666666666666,384000,3.875394
163,WWNP-HQ_20190219_045725.wav,5.969333333333333,384000,4.587074
164,WWNP-HQ_20190219_045853.wav,5.710666666666667,384000,4.388418
165,WWNP-HQ_20190219_050609.wav,5.822666666666667,384000,4.474434
166,WWNP-HQ_20190219_051753.wav,7.709333333333333,384000,5.923394
167,WWNP-HQ_20190219_051957.wav,5.825333333333333,384000,4.476482
168,WWNP-HQ_20190219_053816.wav,3.002666666666667,384000,2.308674
169,WWNP-HQ_20190219_054058.wav,6.214666666666667,384000,4.77549
170,WWNP-HQ_20190219_054528.wav,4.785333333333333,384000,3.677762
171,WWNP-HQ_20190219_055122.wav,8.269333333333334,384000,6.353474
172,WWNP-HQ_20190219_055353.wav,5.876,384000,4.515394
173,WWNP-HQ_20190219_055419.wav,4.894666666666667,384000,3.76173
174,WWNP-HQ_20190219_055651.wav,5.958666666666667,384000,4.578882
175,WWNP-HQ_20190219_055700.wav,4.054666666666667,384000,3.11661
176,WWNP-HQ_20190219_055747.wav,5.684,384000,4.367938
177,WWNP-HQ_20190219_055923.wav,7.758666666666667,384000,5.961282
178,WWNP-HQ_20190219_060805.wav,3.4426666666666668,384000,2.646594
179,WWNP-HQ_20190219_061050.wav,3.006666666666667,384000,2.311746
180,WWNP-HQ_20190219_061057.wav,3.014666666666667,384000,2.31789
181,WWNP-HQ_20190219_061532.wav,9.764,384000,7.501378
182,WWNP-HQ_20190219_062404.wav,7.414666666666666,384000,5.69709
183,WWNP-HQ_20190219_062515.wav,5.02,384000,3.857986
184,WWNP-HQ_20190219_062527.wav,6.693333333333333,384000,5.143106
185,WWNP-HQ_20190219_062631.wav,5.882666666666666,384000,4.520514
186,WWNP-HQ_20190219_062918.wav,3.004,384000,2.309698
187,WWNP-HQ_20190219_063053.wav,5.618666666666667,384000,4.317762
188,WWNP-HQ_20190219_183456.wav,15.0,384000,11.522626
189,WWNP-HQ_20190219_183612.wav,9.665333333333333,384000,7.425602
190,WWNP-HQ_20190219_183728.wav,11.496,384000,8.831554
191,WWNP-HQ_20190219_184300.wav,7.497333333333334,384000,5.760578
192,WWNP-HQ_20190219_184510.wav,15.0,384000,11.522626
193,WWNP-HQ_20190219_184647.wav,10.088,384000,7.75021
194,WWNP-HQ_20190219_184700.wav,8.404,384000,6.456898
195,WWNP-HQ_20190219_184907.wav,11.989333333333333,384000,9.210434
196,WWNP-HQ_20190219_185242.wav,10.054666666666666,384000,7.72461
197,WWNP-HQ_20190219_190518.wav,10.705333333333334,384000,8.224322
198,WWNP-HQ_20190219_190614.wav,8.998666666666667,384000,6.913602
199,WWNP-HQ_20190219_190644.wav,12.985333333333333,384000,9.975362
200,WWNP-HQ_20190219_190930.wav,4.709333333333333,384000,3.619394
201,WWNP-HQ_20190219_191056.wav,3.6453333333333333,384000,2.802242
202,WWNP-HQ_20190219_191121.wav,9.905333333333333,384000,7.609922
203,WWNP-HQ_20190219_191133.wav,8.476,384000,6.512194
204,WWNP-HQ_20190219_191147.wav,11.318666666666667,384000,8.695362
205,WWNP-HQ_20190219_191207.wav,15.0,384000,11.522626
206,WWNP-HQ_20190219_191227.wav,15.0,384000,11.522626
207,WWNP-HQ_20190219_191245.wav,15.0,384000,11.522626
208,WWNP-HQ_20190219_191303.wav,12.18,384000,9.356866
209,WWNP-HQ_20190219_191319.wav,15.0,384000,11.522626
210,WWNP-HQ_20190219_191354.wav,11.224,384000,8.622658
211,WWNP-HQ_20190219_191408.wav,15.0,384000,11.522626
212,WWNP-HQ_20190219_191432.wav,9.544,384000,7.332418
213,WWNP-HQ_20190219_191443.wav,10.248,384000,7.87309
214,WWNP-HQ_20190219_191529.wav,15.0,384000,11.522626
215,WWNP-HQ_20190219_191659.wav,9.625333333333334,384000,7.394882
216,WWNP-HQ_20190219_191717.wav,5.916,384000,4.546114
217,WWNP-HQ_20190219_192017.wav,7.617333333333334,384000,5.852738
218,WWNP-HQ_20190219_194130.wav,15.0,384000,11.522626
219,WWNP-HQ_20190219_194255.wav,6.577333333333334,384000,5.054018
220,WWNP-HQ_20190219_195535.wav,10.36,384000,7.959106
221,WWNP-HQ_20190219_200613.wav,3.1813333333333333,384000,2.44589
222,WWNP-HQ_20190219_200634.wav,11.234666666666667,384000,8.63085
223,WWNP-HQ_20190219_200709.wav,12.282666666666668,384000,9.435714
224,WWNP-HQ_20190219_200812.wav,5.746666666666667,384000,4.416066
225,WWNP-HQ_20190219_200828.wav,3.962666666666667,384000,3.045954
226,WWNP-HQ_20190219_200855.wav,4.570666666666667,384000,3.512898
227,WWNP-HQ_20190219_200926.wav,4.141333333333334,384000,3.18317
228,WWNP-HQ_20190219_201015.wav,3.5493333333333332,384000,2.728514
229,WWNP-HQ_20190219_201104.wav,3.433333333333333,384000,2.639426
230,WWNP-HQ_20190219_201122.wav,3.7946666666666666,384000,2.91693
231,WWNP-HQ_20190219_201323.wav,3.7866666666666666,384000,2.910786
232,WWNP-HQ_20190219_201443.wav,3.5933333333333333,384000,2.762306
233,WWNP-HQ_20190219_201645.wav,4.601333333333334,384000,3.53645
234,WWNP-HQ_20190219_202308.wav,5.64,384000,4.334146
235,WWNP-HQ_20190219_202436.wav,5.834666666666666,384000,4.48365
236,WWNP-HQ_20190219_202455.wav,9.428,384000,7.24333
237,WWNP-HQ_20190219_202623.wav,8.584,384000,6.595138
238,WWNP-HQ_20190219_202817.wav,3.994666666666667,384000,3.07053
239,WWNP-HQ_20190219_203055.wav,8.589333333333334,384000,6.599234
240,WWNP-HQ_20190219_203303.wav,4.66,384000,3.581506
241,WWNP-HQ_20190219_203511.wav,13.712,384000,10.533442
242,WWNP-HQ_20190219_203952.wav,4.657333333333334,384000,3.579458
243,WWNP-HQ_20190219_204235.wav,6.230666666666667,384000,4.787778
244,WWNP-HQ_20190219_204500.wav,5.350666666666666,384000,4.111938
245,WWNP-HQ_20190219_205659.wav,7.268,384000,5.58445
246,WWNP-HQ_20190219_210726.wav,7.942666666666667,384000,6.102594
247,WWNP-HQ_20190219_210906.wav,13.536,384000,10.398274
248,WWNP-HQ_20190219_211616.wav,4.564,384000,3.507778
249,WWNP-HQ_20190219_212207.wav,3.994666666666667,384000,3.07053
250,WWNP-HQ_20190219_212516.wav,13.312,384000,10.226242
251,WWNP-HQ_20190219_213127.wav,8.764,384000,6.733378
252,WWNP-HQ_20190219_213459.wav,9.482666666666667,384000,7.285314
253,WWNP-HQ_20190219_213536.wav,5.868,384000,4.50925
254,WWNP-HQ_20190219_213625.wav,8.942666666666666,384000,6.870594
255,WWNP-HQ_20190219_213743.wav,10.025333333333334,384000,7.702082
256,WWNP-HQ_20190219_214035.wav,3.2973333333333334,384000,2.534978
257,WWNP-HQ_20190219_214129.wav,8.076,384000,6.204994
258,WWNP-HQ_20190219_214715.wav,6.733333333333333,384000,5.173826
259,WWNP-HQ_20190219_214930.wav,3.7093333333333334,384000,2.851394
260,WWNP-HQ_20190219_214937.wav,7.465333333333334,384000,5.736002
261,WWNP-HQ_20190219_214946.wav,6.625333333333334,384000,5.090882
262,WWNP-HQ_20190219_215000.wav,6.350666666666666,384000,4.879938
263,WWNP-HQ_20190219_215013.wav,5.273333333333333,384000,4.052546
264,WWNP-HQ_20190219_215020.wav,15.0,384000,11.522626
265,WWNP-HQ_20190219_215048.wav,15.0,384000,11.522626
266,WWNP-HQ_20190219_010731.wav,8.378666666666666,384000,6.437442
267,WWNP-HQ_20190219_013523.wav,5.172,384000,3.974722
268,WWNP-HQ_20190219_015343.wav,4.944,384000,3.799618
269,WWNP-HQ_20190219_025838.wav,5.849333333333333,384000,4.494914
270,WWNP-HQ_20190219_035629.wav,3.808,384000,2.92717
271,WWNP-HQ_20190219_042728.wav,6.421333333333333,384000,4.93421
272,WWNP-HQ_20190219_052759.wav,8.274666666666667,384000,6.35757
273,WWNP-HQ_20190219_061559.wav,5.233333333333333,384000,4.021826
274,WWNP-HQ_20190219_185133.wav,8.718666666666667,384000,6.698562
275,WWNP-HQ_20190219_191337.wav,15.0,384000,11.522626
276,WWNP-HQ_20190219_200726.wav,11.18,384000,8.588866
277,WWNP-HQ_20190219_202649.wav,9.770666666666667,384000,7.506498
278,WWNP-HQ_20190219_213451.wav,3.3586666666666667,384000,2.582082
279,WWNP-HQ_20190219_215115.wav,3.2173333333333334,384000,2.473538
280,WWNP-HQ_20190219_215121.wav,8.504,384000,6.533698
281,WWNP-HQ_20190219_215131.wav,3.588,384000,2.75821
282,WWNP-HQ_20190219_215136.wav,5.509333333333333,384000,4.233794
283,WWNP-HQ_20190219_215149.wav,3.7773333333333334,384000,2.903618
284,WWNP-HQ_20190219_215217.wav,5.924,384000,4.552258
285,WWNP-HQ_20190219_215242.wav,5.729333333333333,384000,4.402754
286,WWNP-HQ_20190219_215250.wav,6.844,384000,5.258818
287,WWNP-HQ_20190219_215300.wav,8.949333333333334,384000,6.875714
288,WWNP-HQ_20190219_215354.wav,4.34,384000,3.335746
289,WWNP-HQ_20190219_215411.wav,5.541333333333333,384000,4.25837
290,WWNP-HQ_20190219_215452.wav,6.082666666666666,384000,4.674114
291,WWNP-HQ_20190219_215505.wav,5.210666666666667,384000,4.004418
292,WWNP-HQ_20190219_215556.wav,5.961333333333333,384000,4.58093
293,WWNP-HQ_20190219_215652.wav,6.204,384000,4.767298
294,WWNP-HQ_20190219_215719.wav,3.476,384000,2.672194
295,WWNP-HQ_20190219_215729.wav,5.292,384000,4.066882
296,WWNP-HQ_20190219_215758.wav,4.037333333333334,384000,3.103298
297,WWNP-HQ_20190219_215804.wav,6.4,384000,4.917826
298,WWNP-HQ_20190219_215823.wav,6.773333333333333,384000,5.204546
299,WWNP-HQ_20190219_215847.wav,11.629333333333333,384000,8.933954
300,WWNP-HQ_20190219_215900.wav,8.292,384000,6.370882
301,WWNP-HQ_20190219_215910.wav,4.6386666666666665,384000,3.565122
302,WWNP-HQ_20190219_215916.wav,4.397333333333333,384000,3.379778
303,WWNP-HQ_20190219_215937.wav,4.649333333333334,384000,3.573314
304,WWNP-HQ_20190219_215955.wav,4.697333333333333,384000,3.610178
305,WWNP-HQ_20190219_220025.wav,4.429333333333333,384000,3.404354
306,WWNP-HQ_20190219_220054.wav,5.1626666666666665,384000,3.967554
307,WWNP-HQ_20190219_220120.wav,5.856,384000,4.500034
308,WWNP-HQ_20190219_220134.wav,15.0,384000,11.522626
309,WWNP-HQ_20190219_220151.wav,3.94,384000,3.028546
310,WWNP-HQ_20190219_220157.wav,5.810666666666667,384000,4.465218
311,WWNP-HQ_20190219_220205.wav,5.330666666666667,384000,4.096578
312,WWNP-HQ_20190219_220218.wav,7.710666666666667,384000,5.924418
313,WWNP-HQ_20190219_220233.wav,3.010666666666667,384000,2.314818
314,WWNP-HQ_20190219_220239.wav,3.021333333333333,384000,2.32301
315,WWNP-HQ_20190219_220244.wav,13.992,384000,10.748482
316,WWNP-HQ_20190219_220305.wav,13.438666666666666,384000,10.323522
317,WWNP-HQ_20190219_220415.wav,5.386666666666667,384000,4.139586
318,WWNP-HQ_20190219_220427.wav,4.493333333333333,384000,3.453506
319,WWNP-HQ_20190219_220449.wav,6.604,384000,5.074498
320,WWNP-HQ_20190219_220502.wav,6.445333333333333,384000,4.952642
321,WWNP-HQ_20190219_220635.wav,3.5946666666666665,384000,2.76333
322,WWNP-HQ_20190219_220641.wav,7.204,384000,5.535298
323,WWNP-HQ_20190219_220723.wav,4.298666666666667,384000,3.304002
324,WWNP-HQ_20190219_220834.wav,7.382666666666666,384000,5.672514
325,WWNP-HQ_20190219_220858.wav,5.085333333333334,384000,3.908162
326,WWNP-HQ_20190219_220905.wav,5.744,384000,4.414018
327,WWNP-HQ_20190219_220923.wav,6.18,384000,4.748866
328,WWNP-HQ_20190219_220931.wav,7.468,384000,5.73805
329,WWNP-HQ_20190219_221000.wav,3.7426666666666666,384000,2.876994
330,WWNP-HQ_20190219_221006.wav,6.208,384000,4.77037
331,WWNP-HQ_20190219_221021.wav,9.436,384000,7.249474
332,WWNP-HQ_20190219_221045.wav,4.061333333333334,384000,3.12173
333,WWNP-HQ_20190219_221056.wav,5.453333333333333,384000,4.190786
334,WWNP-HQ_20190219_221113.wav,3.009333333333333,384000,2.313794
335,WWNP-HQ_20190219_221251.wav,3.252,384000,2.500162
336,WWNP-HQ_20190219_221317.wav,6.28,384000,4.825666
337,WWNP-HQ_20190219_221331.wav,3.2893333333333334,384000,2.528834
338,WWNP-HQ_20190219_221336.wav,4.121333333333333,384000,3.16781
339,WWNP-HQ_20190219_221344.wav,6.416,384000,4.930114
340,WWNP-HQ_20190219_221353.wav,4.16,384000,3.197506
341,WWNP-HQ_20190219_221359.wav,5.436,384000,4.177474
342,WWNP-HQ_20190219_221407.wav,8.684,384000,6.671938
343,WWNP-HQ_20190219_221424.wav,5.789333333333333,384000,4.448834
344,WWNP-HQ_20190219_221508.wav,6.04,384000,4.641346
345,WWNP-HQ_20190219_221529.wav,13.981333333333334,384000,10.74029
346,WWNP-HQ_20190219_221545.wav,8.209333333333333,384000,6.307394
347,WWNP-HQ_20190219_221556.wav,15.0,384000,11.522626
348,WWNP-HQ_20190219_221614.wav,7.998666666666667,384000,6.145602
349,WWNP-HQ_20190219_221630.wav,9.676,384000,7.433794
350,WWNP-HQ_20190219_221647.wav,8.401333333333334,384000,6.45485
351,WWNP-HQ_20190219_221657.wav,5.2026666666666666,384000,3.998274
352,WWNP-HQ_20190219_221704.wav,7.386666666666667,384000,5.675586
353,WWNP-HQ_20190219_221714.wav,15.0,384000,11.522626
354,WWNP-HQ_20190219_221731.wav,8.304,384000,6.380098
355,WWNP-HQ_20190219_221742.wav,15.0,384000,11.522626
356,WWNP-HQ_20190219_221806.wav,4.330666666666667,384000,3.328578
357,WWNP-HQ_20190219_221812.wav,5.322666666666667,384000,4.090434
358,WWNP-HQ_20190219_221825.wav,9.969333333333333,384000,7.659074
359,WWNP-HQ_20190219_221837.wav,6.852,384000,5.264962
360,WWNP-HQ_20190219_221846.wav,9.216,384000,7.080514
361,WWNP-HQ_20190219_221857.wav,3.3133333333333335,384000,2.547266
362,WWNP-HQ_20190219_221936.wav,5.1466666666666665,384000,3.955266
363,WWNP-HQ_20190219_222001.wav,8.378666666666666,384000,6.437442
364,WWNP-HQ_20190219_222011.wav,8.802666666666667,384000,6.763074
365,WWNP-HQ_20190219_222022.wav,5.929333333333333,384000,4.556354
366,WWNP-HQ_20190219_222030.wav,15.0,384000,11.522626
367,WWNP-HQ_20190219_222047.wav,15.0,384000,11.522626
368,WWNP-HQ_20190219_222114.wav,3.921333333333333,384000,3.01421
369,WWNP-HQ_20190219_222120.wav,6.913333333333333,384000,5.312066
370,WWNP-HQ_20190219_222129.wav,4.010666666666666,384000,3.082818
371,WWNP-HQ_20190219_222140.wav,10.249333333333333,384000,7.874114
372,WWNP-HQ_20190219_222152.wav,9.598666666666666,384000,7.374402
373,WWNP-HQ_20190219_222203.wav,7.258666666666667,384000,5.577282
374,WWNP-HQ_20190219_222212.wav,6.834666666666666,384000,5.25165
375,WWNP-HQ_20190219_222221.wav,7.8133333333333335,384000,6.003266
376,WWNP-HQ_20190219_222357.wav,5.453333333333333,384000,4.190786
377,WWNP-HQ_20190219_222438.wav,6.013333333333334,384000,4.620866
378,WWNP-HQ_20190219_222452.wav,5.248,384000,4.03309
379,WWNP-HQ_20190219_222513.wav,6.726666666666667,384000,5.168706
380,WWNP-HQ_20190219_222543.wav,3.984,384000,3.062338
381,WWNP-HQ_20190219_222557.wav,5.648,384000,4.34029
382,WWNP-HQ_20190219_222611.wav,6.992,384000,5.372482
383,WWNP-HQ_20190219_222655.wav,5.9093333333333335,384000,4.540994
384,WWNP-HQ_20190219_222722.wav,5.276,384000,4.054594
385,WWNP-HQ_20190219_222731.wav,8.010666666666667,384000,6.154818
386,WWNP-HQ_20190219_222804.wav,4.448,384000,3.41869
387,WWNP-HQ_20190219_222810.wav,3.8626666666666667,384000,2.969154
388,WWNP-HQ_20190219_222817.wav,5.6866666666666665,384000,4.369986
389,WWNP-HQ_20190219_222845.wav,7.946666666666666,384000,6.105666
390,WWNP-HQ_20190219_222916.wav,7.870666666666667,384000,6.047298
